,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_Sweden[87],10.5,0.024,10.454,10.545,0.0,0.0,5506.0,2396.0,1.0
μ_Sweden[88],10.511,0.024,10.465,10.556,0.0,0.0,5495.0,2396.0,1.0
μ_Sweden[89],10.522,0.024,10.476,10.567,0.0,0.0,5484.0,2396.0,1.0
μ_Sweden[90],10.533,0.024,10.488,10.578,0.0,0.0,5476.0,2396.0,1.0
μ_Sweden[91],10.544,0.024,10.499,10.589,0.0,0.0,5465.0,2331.0,1.0
μ_Sweden[92],10.555,0.024,10.511,10.6,0.0,0.0,5455.0,2559.0,1.0
μ_Sweden[93],10.566,0.024,10.521,10.61,0.0,0.0,5445.0,2558.0,1.0
μ_Sweden[94],10.578,0.023,10.534,10.622,0.0,0.0,5431.0,2541.0,1.0
μ_Sweden[95],10.589,0.023,10.545,10.633,0.0,0.0,5420.0,2557.0,1.0
μ_Sweden[96],10.6,0.023,10.556,10.644,0.0,0.0,5408.0,2557.0,1.0
μ_Sweden[97],10.611,0.023,10.567,10.654,0.0,0.0,5398.0,2574.0,1.0
μ_Sweden[98],10.622,0.023,10.578,10.665,0.0,0.0,5385.0,2610.0,1.0
μ_Sweden[99],10.633,0.023,10.589,10.676,0.0,0.0,5371.0,2609.0,1.0
μ_Sweden[100],10.644,0.023,10.601,10.687,0.0,0.0,5358.0,2628.0,1.0
μ_Sweden[101],10.655,0.023,10.612,10.698,0.0,0.0,5348.0,2611.0,1.0
μ_Sweden[102],10.667,0.023,10.623,10.709,0.0,0.0,5336.0,2592.0,1.0
μ_Sweden[103],10.678,0.023,10.635,10.72,0.0,0.0,5324.0,2592.0,1.0
μ_Sweden[104],10.689,0.023,10.646,10.731,0.0,0.0,5313.0,2575.0,1.0
μ_Sweden[105],10.7,0.022,10.657,10.742,0.0,0.0,5301.0,2628.0,1.0
μ_Sweden[106],10.711,0.022,10.668,10.752,0.0,0.0,5290.0,2647.0,1.0
μ_Sweden[107],10.722,0.022,10.68,10.763,0.0,0.0,5279.0,2647.0,1.0
μ_Sweden[108],10.733,0.022,10.691,10.774,0.0,0.0,5267.0,2647.0,1.0
μ_Sweden[109],10.744,0.022,10.702,10.785,0.0,0.0,5257.0,2646.0,1.0
μ_Sweden[110],10.756,0.022,10.714,10.796,0.0,0.0,5245.0,2646.0,1.0
μ_Sweden[111],10.767,0.022,10.725,10.807,0.0,0.0,5234.0,2665.0,1.0
μ_Sweden[112],10.778,0.022,10.736,10.818,0.0,0.0,5222.0,2666.0,1.0
μ_Sweden[113],10.789,0.022,10.747,10.829,0.0,0.0,5209.0,2666.0,1.0
μ_Sweden[114],10.8,0.022,10.758,10.839,0.0,0.0,5198.0,2666.0,1.0
μ_Sweden[115],10.811,0.022,10.77,10.85,0.0,0.0,5184.0,2666.0,1.0
μ_Sweden[116],10.822,0.021,10.781,10.861,0.0,0.0,5172.0,2666.0,1.0
μ_Sweden[117],10.833,0.021,10.792,10.872,0.0,0.0,5159.0,2666.0,1.0
μ_Sweden[118],10.845,0.021,10.803,10.883,0.0,0.0,5145.0,2647.0,1.0
μ_Sweden[119],10.856,0.021,10.814,10.894,0.0,0.0,5131.0,2647.0,1.0
μ_Sweden[120],10.867,0.021,10.826,10.905,0.0,0.0,5117.0,2628.0,1.0
μ_Sweden[121],10.878,0.021,10.837,10.916,0.0,0.0,5105.0,2591.0,1.0
μ_Sweden[122],10.889,0.021,10.849,10.927,0.0,0.0,5095.0,2608.0,1.0
μ_Sweden[123],10.9,0.021,10.86,10.938,0.0,0.0,5081.0,2627.0,1.0
μ_Sweden[124],10.911,0.021,10.871,10.949,0.0,0.0,5069.0,2627.0,1.0
μ_Sweden[125],10.922,0.021,10.882,10.96,0.0,0.0,5059.0,2664.0,1.0
μ_Sweden[126],10.934,0.021,10.893,10.971,0.0,0.0,5048.0,2647.0,1.0
μ_Sweden[127],10.945,0.021,10.905,10.982,0.0,0.0,5034.0,2647.0,1.0
μ_Sweden[128],10.956,0.02,10.917,10.994,0.0,0.0,5024.0,2705.0,1.0
μ_Sweden[129],10.967,0.02,10.928,11.004,0.0,0.0,5011.0,2723.0,1.0
μ_Sweden[130],10.978,0.02,10.938,11.014,0.0,0.0,4999.0,2763.0,1.0
μ_Sweden[131],10.989,0.02,10.95,11.025,0.0,0.0,4987.0,2763.0,1.0
μ_Sweden[132],11.0,0.02,10.961,11.036,0.0,0.0,4975.0,2782.0,1.0
μ_Sweden[133],11.011,0.02,10.972,11.047,0.0,0.0,4963.0,2824.0,1.0
μ_Sweden[134],11.023,0.02,10.983,11.058,0.0,0.0,4949.0,2846.0,1.0
μ_Sweden[135],11.034,0.02,10.995,11.069,0.0,0.0,4938.0,2845.0,1.0
μ_Sweden[136],11.045,0.02,11.006,11.08,0.0,0.0,4926.0,2845.0,1.0
μ_Sweden[137],11.056,0.02,11.017,11.091,0.0,0.0,4913.0,2841.0,1.0
μ_Sweden[138],11.067,0.02,11.028,11.102,0.0,0.0,4899.0,2844.0,1.0
μ_Sweden[139],11.078,0.02,11.039,11.113,0.0,0.0,4883.0,2831.0,1.0
μ_Sweden[140],11.089,0.02,11.051,11.124,0.0,0.0,4873.0,2831.0,1.0
μ_Sweden[141],11.1,0.019,11.062,11.135,0.0,0.0,4860.0,2727.0,1.0
μ_Sweden[142],11.112,0.019,11.076,11.149,0.0,0.0,4849.0,2729.0,1.0
μ_Sweden[143],11.123,0.019,11.088,11.161,0.0,0.0,4836.0,2689.0,1.0
μ_Sweden[144],11.134,0.019,11.099,11.171,0.0,0.0,4821.0,2677.0,1.0
μ_Sweden[145],11.145,0.019,11.111,11.183,0.0,0.0,4808.0,2802.0,1.0
μ_Sweden[146],11.156,0.019,11.122,11.194,0.0,0.0,4793.0,2747.0,1.0
μ_Sweden[147],11.167,0.019,11.133,11.204,0.0,0.0,4782.0,2810.0,1.0
μ_Sweden[148],11.178,0.019,11.144,11.215,0.0,0.0,4769.0,2779.0,1.0
μ_Sweden[149],11.189,0.019,11.156,11.226,0.0,0.0,4760.0,2721.0,1.0
μ_Sweden[150],11.201,0.019,11.167,11.237,0.0,0.0,4752.0,2743.0,1.0
μ_Sweden[151],11.212,0.019,11.178,11.248,0.0,0.0,4740.0,2762.0,1.0
μ_Sweden[152],11.223,0.019,11.189,11.259,0.0,0.0,4728.0,2766.0,1.0
μ_Sweden[153],11.234,0.019,11.2,11.27,0.0,0.0,4716.0,2766.0,1.0
μ_Sweden[154],11.245,0.019,11.212,11.281,0.0,0.0,4704.0,2764.0,1.0
μ_Sweden[155],11.256,0.019,11.223,11.292,0.0,0.0,4691.0,2795.0,1.0
μ_Sweden[156],11.267,0.019,11.234,11.303,0.0,0.0,4679.0,2730.0,1.0
μ_Sweden[157],11.278,0.018,11.246,11.314,0.0,0.0,4677.0,2712.0,1.0
μ_Sweden[158],11.29,0.018,11.257,11.325,0.0,0.0,4666.0,2755.0,1.0
μ_Sweden[159],11.301,0.018,11.268,11.336,0.0,0.0,4654.0,2757.0,1.0
μ_Sweden[160],11.312,0.018,11.279,11.347,0.0,0.0,4642.0,2696.0,1.0
μ_Sweden[161],11.323,0.018,11.291,11.358,0.0,0.0,4631.0,2736.0,1.0
μ_Sweden[162],11.334,0.018,11.302,11.369,0.0,0.0,4618.0,2737.0,1.0
μ_Sweden[163],11.345,0.018,11.313,11.38,0.0,0.0,4610.0,2776.0,1.0
μ_Sweden[164],11.356,0.018,11.324,11.391,0.0,0.0,4600.0,2781.0,1.0
μ_Sweden[165],11.367,0.018,11.335,11.402,0.0,0.0,4588.0,2787.0,1.0
μ_Sweden[166],11.379,0.018,11.346,11.413,0.0,0.0,4578.0,2764.0,1.0
μ_Sweden[167],11.39,0.018,11.358,11.424,0.0,0.0,4567.0,2774.0,1.0
μ_Sweden[168],11.401,0.018,11.369,11.435,0.0,0.0,4556.0,2796.0,1.0
μ_Sweden[169],11.412,0.018,11.38,11.446,0.0,0.0,4546.0,2753.0,1.0
μ_Sweden[170],11.423,0.018,11.391,11.456,0.0,0.0,4535.0,2744.0,1.0
μ_Sweden[171],11.434,0.018,11.402,11.467,0.0,0.0,4524.0,2557.0,1.0
μ_Sweden[172],11.445,0.018,11.413,11.478,0.0,0.0,4515.0,2575.0,1.0
μ_Sweden[173],11.456,0.018,11.424,11.489,0.0,0.0,4505.0,2591.0,1.0
μ_Sweden[174],11.468,0.018,11.435,11.5,0.0,0.0,4494.0,2489.0,1.0
μ_Sweden[175],11.479,0.018,11.446,11.511,0.0,0.0,4484.0,2474.0,1.0
μ_Sweden[176],11.49,0.017,11.456,11.52,0.0,0.0,4476.0,2474.0,1.0
μ_Sweden[177],11.501,0.017,11.467,11.531,0.0,0.0,4467.0,2426.0,1.0
μ_Sweden[178],11.512,0.017,11.478,11.542,0.0,0.0,4458.0,2427.0,1.0
μ_Sweden[179],11.523,0.017,11.49,11.553,0.0,0.0,4448.0,2412.0,1.0
μ_Sweden[180],11.534,0.017,11.501,11.564,0.0,0.0,4441.0,2410.0,1.0
μ_Sweden[181],11.545,0.017,11.512,11.576,0.0,0.0,4432.0,2394.0,1.0
μ_Sweden[182],11.557,0.017,11.523,11.587,0.0,0.0,4423.0,2335.0,1.0
μ_Sweden[183],11.568,0.017,11.536,11.599,0.0,0.0,4407.0,2330.0,1.0
μ_Sweden[184],11.579,0.017,11.547,11.61,0.0,0.0,4392.0,2330.0,1.0
μ_Sweden[185],11.59,0.017,11.559,11.621,0.0,0.0,4376.0,2407.0,1.0
μ_Sweden[186],11.601,0.017,11.569,11.632,0.0,0.0,4364.0,2407.0,1.0
μ_Sweden[187],11.612,0.017,11.58,11.642,0.0,0.0,4349.0,2407.0,1.0
μ_Sweden[188],11.623,0.017,11.591,11.654,0.0,0.0,4339.0,2392.0,1.0
μ_Sweden[189],11.634,0.017,11.603,11.665,0.0,0.0,4324.0,2383.0,1.0
μ_Sweden[190],11.646,0.017,11.614,11.676,0.0,0.0,4318.0,2446.0,1.0
μ_Sweden[191],11.657,0.017,11.625,11.687,0.0,0.0,4304.0,2465.0,1.0
μ_Sweden[192],11.668,0.017,11.637,11.698,0.0,0.0,4289.0,2433.0,1.0
μ_Sweden[193],11.679,0.017,11.648,11.71,0.0,0.0,4275.0,2464.0,1.0
μ_Sweden[194],11.69,0.017,11.659,11.721,0.0,0.0,4260.0,2490.0,1.0
μ_Sweden[195],11.701,0.017,11.67,11.732,0.0,0.0,4248.0,2474.0,1.0
μ_Sweden[196],11.712,0.017,11.681,11.742,0.0,0.0,4243.0,2475.0,1.0
μ_Sweden[197],11.723,0.017,11.691,11.753,0.0,0.0,4238.0,2428.0,1.0
μ_Sweden[198],11.735,0.017,11.703,11.764,0.0,0.0,4231.0,2369.0,1.0
μ_Sweden[199],11.746,0.017,11.714,11.775,0.0,0.0,4221.0,2354.0,1.0
μ_Sweden[200],11.757,0.017,11.727,11.788,0.0,0.0,4215.0,2391.0,1.0
μ_Sweden[201],11.768,0.017,11.736,11.798,0.0,0.0,4212.0,2453.0,1.0
μ_Sweden[202],11.779,0.017,11.748,11.809,0.0,0.0,4207.0,2470.0,1.0
μ_Sweden[203],11.79,0.017,11.759,11.821,0.0,0.0,4203.0,2416.0,1.0
μ_Sweden[204],11.801,0.017,11.77,11.831,0.0,0.0,4199.0,2432.0,1.0
μ_Sweden[205],11.812,0.017,11.781,11.842,0.0,0.0,4190.0,2432.0,1.0
μ_Sweden[206],11.824,0.017,11.792,11.854,0.0,0.0,4183.0,2402.0,1.0
μ_Sweden[207],11.835,0.017,11.803,11.864,0.0,0.0,4172.0,2401.0,1.0
μ_Sweden[208],11.846,0.017,11.814,11.875,0.0,0.0,4170.0,2416.0,1.0
μ_Sweden[209],11.857,0.017,11.825,11.886,0.0,0.0,4170.0,2386.0,1.0
μ_Sweden[210],11.868,0.017,11.837,11.898,0.0,0.0,4170.0,2365.0,1.0
μ_Sweden[211],11.879,0.017,11.848,11.909,0.0,0.0,4166.0,2365.0,1.0
μ_Sweden[212],11.89,0.017,11.859,11.92,0.0,0.0,4162.0,2365.0,1.0
μ_Sweden[213],11.901,0.017,11.87,11.932,0.0,0.0,4159.0,2365.0,1.0
μ_Sweden[214],11.913,0.017,11.881,11.942,0.0,0.0,4153.0,2364.0,1.0
μ_Sweden[215],11.924,0.017,11.893,11.954,0.0,0.0,4146.0,2380.0,1.0
μ_Sweden[216],11.935,0.017,11.904,11.965,0.0,0.0,4138.0,2380.0,1.0
μ_Sweden[217],11.946,0.017,11.915,11.976,0.0,0.0,4132.0,2379.0,1.0
μ_Sweden[218],11.957,0.017,11.926,11.987,0.0,0.0,4131.0,2379.0,1.0
μ_Sweden[219],11.968,0.017,11.937,11.999,0.0,0.0,4130.0,2371.0,1.0
μ_Sweden[220],11.979,0.017,11.949,12.01,0.0,0.0,4134.0,2371.0,1.0
μ_Sweden[221],11.99,0.017,11.96,12.021,0.0,0.0,4136.0,2357.0,1.0
μ_Sweden[222],12.002,0.017,11.971,12.032,0.0,0.0,4146.0,2357.0,1.0
μ_Sweden[223],12.013,0.017,11.982,12.043,0.0,0.0,4149.0,2343.0,1.0
μ_Sweden[224],12.024,0.017,11.993,12.054,0.0,0.0,4147.0,2387.0,1.0
μ_Sweden[225],12.035,0.017,12.005,12.067,0.0,0.0,4150.0,2384.0,1.0
μ_Sweden[226],12.046,0.017,12.017,12.078,0.0,0.0,4158.0,2415.0,1.0
μ_Sweden[227],12.057,0.017,12.027,12.089,0.0,0.0,4167.0,2463.0,1.0
μ_Sweden[228],12.068,0.017,12.038,12.1,0.0,0.0,4172.0,2463.0,1.0
μ_Sweden[229],12.079,0.017,12.05,12.111,0.0,0.0,4175.0,2511.0,1.0
μ_Sweden[230],12.091,0.017,12.061,12.122,0.0,0.0,4181.0,2512.0,1.0
μ_Sweden[231],12.102,0.017,12.072,12.134,0.0,0.0,4184.0,2480.0,1.0
μ_Sweden[232],12.113,0.017,12.083,12.145,0.0,0.0,4190.0,2512.0,1.0
μ_Sweden[233],12.124,0.017,12.094,12.156,0.0,0.0,4195.0,2512.0,1.0
μ_Sweden[234],12.135,0.017,12.104,12.166,0.0,0.0,4199.0,2479.0,1.0
μ_Sweden[235],12.146,0.017,12.116,12.178,0.0,0.0,4200.0,2479.0,1.0
μ_Sweden[236],12.157,0.017,12.127,12.189,0.0,0.0,4207.0,2479.0,1.0
μ_Sweden[237],12.168,0.017,12.137,12.199,0.0,0.0,4213.0,2512.0,1.0
μ_Sweden[238],12.18,0.017,12.148,12.21,0.0,0.0,4221.0,2520.0,1.0
μ_Sweden[239],12.191,0.017,12.159,12.221,0.0,0.0,4226.0,2423.0,1.0
μ_Sweden[240],12.202,0.017,12.17,12.233,0.0,0.0,4230.0,2408.0,1.0
μ_Sweden[241],12.213,0.017,12.181,12.244,0.0,0.0,4234.0,2425.0,1.0
μ_Sweden[242],12.224,0.017,12.192,12.255,0.0,0.0,4241.0,2424.0,1.0
μ_Sweden[243],12.235,0.017,12.203,12.266,0.0,0.0,4246.0,2410.0,1.0
μ_Sweden[244],12.246,0.017,12.214,12.277,0.0,0.0,4258.0,2415.0,1.0
μ_Sweden[245],12.257,0.017,12.225,12.288,0.0,0.0,4262.0,2413.0,1.0
μ_Sweden[246],12.269,0.017,12.236,12.299,0.0,0.0,4270.0,2413.0,1.0
μ_Sweden[247],12.28,0.017,12.247,12.31,0.0,0.0,4275.0,2413.0,1.0
μ_Sweden[248],12.291,0.017,12.258,12.322,0.0,0.0,4284.0,2461.0,1.0
μ_Sweden[249],12.302,0.017,12.269,12.332,0.0,0.0,4287.0,2500.0,1.0
μ_Sweden[250],12.313,0.017,12.28,12.343,0.0,0.0,4290.0,2533.0,1.0
μ_Sweden[251],12.324,0.017,12.291,12.355,0.0,0.0,4300.0,2533.0,1.0
μ_Sweden[252],12.335,0.017,12.302,12.365,0.0,0.0,4311.0,2533.0,1.0
μ_Sweden[253],12.346,0.017,12.312,12.376,0.0,0.0,4322.0,2533.0,1.0
μ_Sweden[254],12.358,0.017,12.323,12.387,0.0,0.0,4331.0,2533.0,1.0
μ_Sweden[255],12.369,0.017,12.336,12.4,0.0,0.0,4337.0,2549.0,1.0
μ_Sweden[256],12.38,0.017,12.347,12.412,0.0,0.0,4339.0,2532.0,1.0
μ_Sweden[257],12.391,0.017,12.358,12.423,0.0,0.0,4344.0,2566.0,1.0
μ_Sweden[258],12.402,0.017,12.37,12.434,0.0,0.0,4349.0,2584.0,1.0
μ_Sweden[259],12.413,0.018,12.381,12.446,0.0,0.0,4355.0,2619.0,1.0
μ_Sweden[260],12.424,0.018,12.392,12.457,0.0,0.0,4358.0,2583.0,1.0
μ_Sweden[261],12.435,0.018,12.403,12.468,0.0,0.0,4363.0,2566.0,1.0
μ_Sweden[262],12.447,0.018,12.414,12.479,0.0,0.0,4367.0,2596.0,1.0
μ_Sweden[263],12.458,0.018,12.426,12.491,0.0,0.0,4378.0,2669.0,1.0
μ_Sweden[264],12.469,0.018,12.437,12.502,0.0,0.0,4386.0,2687.0,1.0
μ_Sweden[265],12.48,0.018,12.447,12.513,0.0,0.0,4395.0,2706.0,1.0
μ_Sweden[266],12.491,0.018,12.458,12.524,0.0,0.0,4405.0,2690.0,1.0
μ_Sweden[267],12.502,0.018,12.47,12.536,0.0,0.0,4413.0,2690.0,1.0
μ_Sweden[268],12.513,0.018,12.481,12.547,0.0,0.0,4420.0,2709.0,1.0
μ_Sweden[269],12.524,0.018,12.492,12.559,0.0,0.0,4426.0,2709.0,1.0
μ_Sweden[270],12.536,0.018,12.501,12.568,0.0,0.0,4439.0,2709.0,1.0
μ_Sweden[271],12.547,0.018,12.514,12.581,0.0,0.0,4445.0,2709.0,1.0
μ_Sweden[272],12.558,0.018,12.524,12.591,0.0,0.0,4455.0,2748.0,1.0
μ_Sweden[273],12.569,0.018,12.535,12.602,0.0,0.0,4462.0,2732.0,1.0
μ_Sweden[274],12.58,0.018,12.546,12.614,0.0,0.0,4471.0,2757.0,1.0
μ_Sweden[275],12.591,0.018,12.557,12.625,0.0,0.0,4476.0,2757.0,1.0
μ_Sweden[276],12.602,0.018,12.568,12.636,0.0,0.0,4487.0,2748.0,1.0
μ_Sweden[277],12.613,0.018,12.58,12.648,0.0,0.0,4500.0,2769.0,1.0
μ_Sweden[278],12.625,0.019,12.591,12.659,0.0,0.0,4511.0,2758.0,1.0
μ_Sweden[279],12.636,0.019,12.602,12.67,0.0,0.0,4520.0,2777.0,1.0
μ_Sweden[280],12.647,0.019,12.613,12.682,0.0,0.0,4532.0,2778.0,1.0
μ_Sweden[281],12.658,0.019,12.623,12.692,0.0,0.0,4537.0,2777.0,1.0
μ_Sweden[282],12.669,0.019,12.635,12.704,0.0,0.0,4546.0,2777.0,1.0
μ_Sweden[283],12.68,0.019,12.644,12.714,0.0,0.0,4559.0,2777.0,1.0
μ_Sweden[284],12.691,0.019,12.655,12.725,0.0,0.0,4572.0,2777.0,1.0
μ_Sweden[285],12.702,0.019,12.666,12.736,0.0,0.0,4582.0,2797.0,1.0
μ_Sweden[286],12.714,0.019,12.677,12.747,0.0,0.0,4591.0,2797.0,1.0
μ_Sweden[287],12.725,0.019,12.689,12.759,0.0,0.0,4594.0,2753.0,1.0
μ_Sweden[288],12.736,0.019,12.7,12.771,0.0,0.0,4603.0,2753.0,1.0
μ_Sweden[289],12.747,0.019,12.711,12.782,0.0,0.0,4614.0,2694.0,1.0
μ_Sweden[290],12.758,0.019,12.722,12.793,0.0,0.0,4622.0,2694.0,1.0
μ_Sweden[291],12.769,0.019,12.733,12.804,0.0,0.0,4635.0,2663.0,1.0
μ_Sweden[292],12.78,0.019,12.744,12.816,0.0,0.0,4642.0,2665.0,1.0
μ_Sweden[293],12.791,0.019,12.755,12.827,0.0,0.0,4653.0,2664.0,1.0
μ_Sweden[294],12.803,0.02,12.765,12.838,0.0,0.0,4663.0,2648.0,1.0
μ_Sweden[295],12.814,0.02,12.777,12.85,0.0,0.0,4677.0,2628.0,1.0
μ_Sweden[296],12.825,0.02,12.788,12.861,0.0,0.0,4681.0,2665.0,1.0
μ_Sweden[297],12.836,0.02,12.799,12.873,0.0,0.0,4693.0,2665.0,1.0
μ_Sweden[298],12.847,0.02,12.81,12.884,0.0,0.0,4698.0,2742.0,1.0
μ_Sweden[299],12.858,0.02,12.821,12.895,0.0,0.0,4706.0,2742.0,1.0
μ_Sweden[300],12.869,0.02,12.832,12.906,0.0,0.0,4717.0,2742.0,1.0
μ_Sweden[301],12.88,0.02,12.843,12.917,0.0,0.0,4722.0,2764.0,1.0
μ_Sweden[302],12.892,0.02,12.855,12.93,0.0,0.0,4730.0,2766.0,1.0
μ_Sweden[303],12.903,0.02,12.866,12.941,0.0,0.0,4739.0,2766.0,1.0
μ_Sweden[304],12.914,0.02,12.877,12.952,0.0,0.0,4747.0,2818.0,1.0
μ_Sweden[305],12.925,0.02,12.888,12.964,0.0,0.0,4755.0,2774.0,1.0
μ_Sweden[306],12.936,0.02,12.898,12.974,0.0,0.0,4766.0,2793.0,1.0
μ_Sweden[307],12.947,0.021,12.909,12.985,0.0,0.0,4772.0,2739.0,1.0
μ_Sweden[308],12.958,0.021,12.92,12.996,0.0,0.0,4780.0,2719.0,1.0
μ_Sweden[309],12.969,0.021,12.931,13.008,0.0,0.0,4787.0,2719.0,1.0
μ_Sweden[310],12.981,0.021,12.942,13.019,0.0,0.0,4794.0,2739.0,1.0
μ_Sweden[311],12.992,0.021,12.953,13.03,0.0,0.0,4805.0,2719.0,1.0
μ_Sweden[312],13.003,0.021,12.964,13.042,0.0,0.0,4810.0,2738.0,1.0
μ_Sweden[313],13.014,0.021,12.975,13.052,0.0,0.0,4820.0,2780.0,1.0
μ_Sweden[314],13.025,0.021,12.985,13.063,0.0,0.0,4827.0,2845.0,1.0
μ_Sweden[315],13.036,0.021,12.997,13.075,0.0,0.0,4831.0,2845.0,1.0
μ_Sweden[316],13.047,0.021,13.008,13.086,0.0,0.0,4836.0,2866.0,1.0
μ_Sweden[317],13.058,0.021,13.019,13.097,0.0,0.0,4839.0,2803.0,1.0
μ_Sweden[318],13.07,0.021,13.03,13.109,0.0,0.0,4846.0,2764.0,1.0
μ_Sweden[319],13.081,0.022,13.041,13.12,0.0,0.0,4856.0,2724.0,1.0
μ_Sweden[320],13.092,0.022,13.052,13.131,0.0,0.0,4863.0,2687.0,1.0
μ_Sweden[321],13.103,0.022,13.062,13.142,0.0,0.0,4872.0,2679.0,1.0
μ_Sweden[322],13.114,0.022,13.073,13.153,0.0,0.0,4883.0,2689.0,1.0
μ_Sweden[323],13.125,0.022,13.084,13.165,0.0,0.0,4887.0,2695.0,1.0
μ_Sweden[324],13.136,0.022,13.094,13.175,0.0,0.0,4896.0,2714.0,1.0
μ_Sweden[325],13.147,0.022,13.105,13.186,0.0,0.0,4908.0,2736.0,1.0
μ_Sweden[326],13.159,0.022,13.117,13.198,0.0,0.0,4917.0,2757.0,1.0
μ_Sweden[327],13.17,0.022,13.127,13.209,0.0,0.0,4924.0,2757.0,1.0
μ_Sweden[328],13.181,0.022,13.138,13.221,0.0,0.0,4931.0,2757.0,1.0
μ_Sweden[329],13.192,0.022,13.149,13.232,0.0,0.0,4939.0,2802.0,1.0
μ_Sweden[330],13.203,0.023,13.16,13.243,0.0,0.0,4942.0,2802.0,1.0
μ_Sweden[331],13.214,0.023,13.171,13.254,0.0,0.0,4946.0,2802.0,1.0
μ_Sweden[332],13.225,0.023,13.182,13.266,0.0,0.0,4954.0,2846.0,1.0
μ_Sweden[333],13.236,0.023,13.193,13.277,0.0,0.0,4957.0,2846.0,1.0
μ_Sweden[334],13.248,0.023,13.204,13.289,0.0,0.0,4967.0,2908.0,1.0
μ_Sweden[335],13.259,0.023,13.216,13.301,0.0,0.0,4974.0,2885.0,1.0
μ_Sweden[336],13.27,0.023,13.227,13.312,0.0,0.0,4981.0,2885.0,1.0
μ_Sweden[337],13.281,0.023,13.238,13.324,0.0,0.0,4987.0,2885.0,1.0
μ_Sweden[338],13.292,0.023,13.248,13.334,0.0,0.0,5002.0,2953.0,1.0
μ_Sweden[339],13.303,0.023,13.259,13.346,0.0,0.0,5010.0,2953.0,1.0
μ_Sweden[340],13.314,0.023,13.27,13.357,0.0,0.0,5019.0,3074.0,1.0
μ_Sweden[341],13.325,0.024,13.281,13.368,0.0,0.0,5023.0,3050.0,1.0
μ_Sweden[342],13.337,0.024,13.292,13.38,0.0,0.0,5029.0,3050.0,1.0
μ_Sweden[343],13.348,0.024,13.303,13.391,0.0,0.0,5035.0,3050.0,1.0
μ_Sweden[344],13.359,0.024,13.314,13.402,0.0,0.0,5037.0,3050.0,1.0
μ_Sweden[345],13.37,0.024,13.324,13.412,0.0,0.0,5045.0,3102.0,1.0
μ_Sweden[346],13.381,0.024,13.335,13.424,0.0,0.0,5056.0,3102.0,1.0
μ_Sweden[347],13.392,0.024,13.346,13.435,0.0,0.0,5060.0,3101.0,1.0
μ_Sweden[348],13.403,0.024,13.357,13.446,0.0,0.0,5070.0,3101.0,1.0
μ_Sweden[349],13.414,0.024,13.368,13.458,0.0,0.0,5076.0,3101.0,1.0
μ_Sweden[350],13.426,0.024,13.378,13.469,0.0,0.0,5082.0,3101.0,1.0
μ_Sweden[351],13.437,0.025,13.389,13.48,0.0,0.0,5084.0,3102.0,1.0
μ_Sweden[352],13.448,0.025,13.4,13.491,0.0,0.0,5090.0,3129.0,1.0
μ_Sweden[353],13.459,0.025,13.411,13.503,0.0,0.0,5096.0,3155.0,1.0
μ_Sweden[354],13.47,0.025,13.422,13.514,0.0,0.0,5103.0,3155.0,1.0
μ_Sweden[355],13.481,0.025,13.433,13.525,0.0,0.0,5112.0,3181.0,1.0
μ_Sweden[356],13.492,0.025,13.444,13.537,0.0,0.0,5119.0,3181.0,1.0
μ_Sweden[357],13.503,0.025,13.455,13.548,0.0,0.0,5128.0,3181.0,1.0
μ_Sweden[358],13.515,0.025,13.466,13.559,0.0,0.0,5133.0,3181.0,1.0
μ_Sweden[359],13.526,0.025,13.478,13.572,0.0,0.0,5141.0,3181.0,1.0
μ_Sweden[360],13.537,0.025,13.488,13.582,0.0,0.0,5147.0,3209.0,1.0
μ_Sweden[361],13.548,0.026,13.5,13.595,0.0,0.0,5153.0,3209.0,1.0
μ_Sweden[362],13.559,0.026,13.511,13.607,0.0,0.0,5157.0,3209.0,1.0
μ_Sweden[363],13.57,0.026,13.523,13.618,0.0,0.0,5165.0,3209.0,1.0
μ_Sweden[364],13.581,0.026,13.534,13.629,0.0,0.0,5171.0,3264.0,1.0
μ_Sweden[365],13.592,0.026,13.544,13.64,0.0,0.0,5173.0,3257.0,1.0
μ_Sweden[366],13.604,0.026,13.555,13.652,0.0,0.0,5181.0,3200.0,1.0
μ_Sweden[367],13.615,0.026,13.566,13.663,0.0,0.0,5187.0,3227.0,1.0
μ_Sweden[368],13.626,0.026,13.578,13.674,0.0,0.0,5195.0,3148.0,1.0
μ_Sweden[369],13.637,0.026,13.588,13.686,0.0,0.0,5204.0,3149.0,1.0
μ_Sweden[370],13.648,0.026,13.599,13.697,0.0,0.0,5206.0,3122.0,1.0
μ_Sweden[371],13.659,0.027,13.61,13.708,0.0,0.0,5213.0,3149.0,1.0
μ_Sweden[372],13.67,0.027,13.621,13.72,0.0,0.0,5216.0,3199.0,1.0
μ_Sweden[373],13.681,0.027,13.632,13.731,0.0,0.0,5220.0,3199.0,1.0
μ_Sweden[374],13.693,0.027,13.643,13.742,0.0,0.0,5225.0,3226.0,1.0
μ_Sweden[375],13.704,0.027,13.654,13.754,0.0,0.0,5231.0,3227.0,1.0
μ_Sweden[376],13.715,0.027,13.665,13.765,0.0,0.0,5236.0,3227.0,1.0
