,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_Albania[85],7.59,0.029,7.535,7.641,0.0,0.0,7249.0,3197.0,1.0
μ_Albania[86],7.605,0.029,7.55,7.656,0.0,0.0,7228.0,3170.0,1.0
μ_Albania[87],7.62,0.029,7.565,7.671,0.0,0.0,7208.0,3223.0,1.0
μ_Albania[88],7.635,0.028,7.581,7.686,0.0,0.0,7188.0,3223.0,1.0
μ_Albania[89],7.65,0.028,7.596,7.701,0.0,0.0,7169.0,3211.0,1.0
μ_Albania[90],7.665,0.028,7.611,7.716,0.0,0.0,7148.0,3211.0,1.0
μ_Albania[91],7.68,0.028,7.627,7.731,0.0,0.0,7124.0,3106.0,1.0
μ_Albania[92],7.695,0.028,7.642,7.745,0.0,0.0,7099.0,3183.0,1.0
μ_Albania[93],7.711,0.028,7.657,7.76,0.0,0.0,7077.0,3082.0,1.0
μ_Albania[94],7.726,0.028,7.672,7.775,0.0,0.0,7053.0,3082.0,1.0
μ_Albania[95],7.741,0.028,7.688,7.79,0.0,0.0,7033.0,3082.0,1.0
μ_Albania[96],7.756,0.028,7.703,7.805,0.0,0.0,7012.0,3082.0,1.0
μ_Albania[97],7.771,0.028,7.718,7.82,0.0,0.0,6989.0,3081.0,1.0
μ_Albania[98],7.786,0.027,7.734,7.836,0.0,0.0,6965.0,3106.0,1.0
μ_Albania[99],7.801,0.027,7.748,7.849,0.0,0.0,6937.0,3133.0,1.0
μ_Albania[100],7.816,0.027,7.763,7.864,0.0,0.0,6906.0,3159.0,1.0
μ_Albania[101],7.832,0.027,7.779,7.879,0.0,0.0,6878.0,3185.0,1.0
μ_Albania[102],7.847,0.027,7.794,7.895,0.0,0.0,6848.0,3185.0,1.0
μ_Albania[103],7.862,0.027,7.81,7.909,0.0,0.0,6815.0,3185.0,1.0
μ_Albania[104],7.877,0.027,7.825,7.924,0.0,0.0,6783.0,3213.0,1.0
μ_Albania[105],7.892,0.027,7.84,7.939,0.0,0.0,6752.0,3159.0,1.0
μ_Albania[106],7.907,0.027,7.856,7.954,0.0,0.0,6720.0,3159.0,1.0
μ_Albania[107],7.922,0.027,7.871,7.97,0.0,0.0,6690.0,3160.0,1.0
μ_Albania[108],7.938,0.026,7.887,7.985,0.0,0.0,6663.0,3199.0,1.0
μ_Albania[109],7.953,0.026,7.902,7.999,0.0,0.0,6634.0,3200.0,1.0
μ_Albania[110],7.968,0.026,7.917,8.014,0.0,0.0,6610.0,3227.0,1.0
μ_Albania[111],7.983,0.026,7.932,8.029,0.0,0.0,6582.0,3188.0,1.0
μ_Albania[112],7.998,0.026,7.947,8.044,0.0,0.0,6550.0,3188.0,1.0
μ_Albania[113],8.013,0.026,7.963,8.06,0.0,0.0,6516.0,3190.0,1.0
μ_Albania[114],8.028,0.026,7.978,8.074,0.0,0.0,6483.0,3191.0,1.0
μ_Albania[115],8.043,0.026,7.994,8.089,0.0,0.0,6450.0,3216.0,1.0
μ_Albania[116],8.059,0.026,8.01,8.105,0.0,0.0,6423.0,3215.0,1.0
μ_Albania[117],8.074,0.026,8.025,8.12,0.0,0.0,6391.0,3233.0,1.0
μ_Albania[118],8.089,0.025,8.04,8.135,0.0,0.0,6359.0,3233.0,1.0
μ_Albania[119],8.104,0.025,8.055,8.15,0.0,0.0,6328.0,3233.0,1.0
μ_Albania[120],8.119,0.025,8.071,8.165,0.0,0.0,6300.0,3216.0,1.0
μ_Albania[121],8.134,0.025,8.088,8.182,0.0,0.0,6268.0,3216.0,1.0
μ_Albania[122],8.149,0.025,8.104,8.198,0.0,0.0,6237.0,3214.0,1.0
μ_Albania[123],8.164,0.025,8.119,8.212,0.0,0.0,6208.0,3214.0,1.0
μ_Albania[124],8.18,0.025,8.135,8.227,0.0,0.0,6178.0,3214.0,1.0
μ_Albania[125],8.195,0.025,8.15,8.242,0.0,0.0,6145.0,3214.0,1.0
μ_Albania[126],8.21,0.025,8.164,8.256,0.0,0.0,6117.0,3271.0,1.0
μ_Albania[127],8.225,0.025,8.18,8.271,0.0,0.0,6086.0,3271.0,1.0
μ_Albania[128],8.24,0.025,8.195,8.286,0.0,0.0,6053.0,3274.0,1.0
μ_Albania[129],8.255,0.025,8.211,8.302,0.0,0.0,6022.0,3298.0,1.0
μ_Albania[130],8.27,0.024,8.226,8.316,0.0,0.0,5993.0,3298.0,1.0
μ_Albania[131],8.285,0.024,8.241,8.332,0.0,0.0,5965.0,3327.0,1.0
μ_Albania[132],8.301,0.024,8.256,8.346,0.0,0.0,5939.0,3260.0,1.0
μ_Albania[133],8.316,0.024,8.271,8.361,0.0,0.0,5914.0,3232.0,1.0
μ_Albania[134],8.331,0.024,8.286,8.376,0.0,0.0,5885.0,3232.0,1.0
μ_Albania[135],8.346,0.024,8.3,8.389,0.0,0.0,5857.0,3232.0,1.0
μ_Albania[136],8.361,0.024,8.315,8.404,0.0,0.0,5828.0,3232.0,1.0
μ_Albania[137],8.376,0.024,8.33,8.419,0.0,0.0,5797.0,3259.0,1.0
μ_Albania[138],8.391,0.024,8.348,8.437,0.0,0.0,5769.0,3260.0,1.0
μ_Albania[139],8.406,0.024,8.361,8.449,0.0,0.0,5738.0,3260.0,1.0
μ_Albania[140],8.422,0.024,8.376,8.464,0.0,0.0,5709.0,3260.0,1.0
μ_Albania[141],8.437,0.024,8.393,8.481,0.0,0.0,5679.0,3288.0,1.0
μ_Albania[142],8.452,0.023,8.408,8.496,0.0,0.0,5652.0,3288.0,1.0
μ_Albania[143],8.467,0.023,8.424,8.511,0.0,0.0,5626.0,3260.0,1.0
μ_Albania[144],8.482,0.023,8.44,8.527,0.0,0.0,5599.0,3260.0,1.0
μ_Albania[145],8.497,0.023,8.454,8.541,0.0,0.0,5574.0,3261.0,1.0
μ_Albania[146],8.512,0.023,8.47,8.557,0.0,0.0,5546.0,3261.0,1.0
μ_Albania[147],8.527,0.023,8.485,8.572,0.0,0.0,5520.0,3261.0,1.0
μ_Albania[148],8.543,0.023,8.501,8.587,0.0,0.0,5492.0,3261.0,1.0
μ_Albania[149],8.558,0.023,8.515,8.601,0.0,0.0,5467.0,3261.0,1.0
μ_Albania[150],8.573,0.023,8.531,8.616,0.0,0.0,5443.0,3216.0,1.0
μ_Albania[151],8.588,0.023,8.546,8.631,0.0,0.0,5419.0,3216.0,1.0
μ_Albania[152],8.603,0.023,8.561,8.646,0.0,0.0,5394.0,3216.0,1.0
μ_Albania[153],8.618,0.023,8.576,8.661,0.0,0.0,5372.0,3216.0,1.0
μ_Albania[154],8.633,0.023,8.592,8.677,0.0,0.0,5345.0,3189.0,1.0
μ_Albania[155],8.649,0.023,8.606,8.691,0.0,0.0,5320.0,3189.0,1.0
μ_Albania[156],8.664,0.023,8.622,8.707,0.0,0.0,5297.0,3162.0,1.0
μ_Albania[157],8.679,0.023,8.637,8.721,0.0,0.0,5273.0,3136.0,1.0
μ_Albania[158],8.694,0.022,8.653,8.737,0.0,0.0,5250.0,3137.0,1.0
μ_Albania[159],8.709,0.022,8.669,8.752,0.0,0.0,5224.0,3136.0,1.0
μ_Albania[160],8.724,0.022,8.684,8.768,0.0,0.0,5195.0,3189.0,1.0
μ_Albania[161],8.739,0.022,8.7,8.783,0.0,0.0,5170.0,3215.0,1.0
μ_Albania[162],8.754,0.022,8.715,8.798,0.0,0.0,5147.0,3215.0,1.0
μ_Albania[163],8.77,0.022,8.73,8.813,0.0,0.0,5123.0,3162.0,1.0
μ_Albania[164],8.785,0.022,8.746,8.828,0.0,0.0,5101.0,3188.0,1.0
μ_Albania[165],8.8,0.022,8.76,8.843,0.0,0.0,5081.0,3162.0,1.0
μ_Albania[166],8.815,0.022,8.776,8.857,0.0,0.0,5058.0,3136.0,1.0
μ_Albania[167],8.83,0.022,8.79,8.872,0.0,0.0,5039.0,3111.0,1.0
μ_Albania[168],8.845,0.022,8.805,8.886,0.0,0.0,5015.0,3111.0,1.0
μ_Albania[169],8.86,0.022,8.82,8.902,0.0,0.0,4993.0,3086.0,1.0
μ_Albania[170],8.875,0.022,8.836,8.917,0.0,0.0,4972.0,3086.0,1.0
μ_Albania[171],8.891,0.022,8.851,8.931,0.0,0.0,4952.0,3086.0,1.0
μ_Albania[172],8.906,0.022,8.867,8.947,0.0,0.0,4933.0,3086.0,1.0
μ_Albania[173],8.921,0.022,8.882,8.962,0.0,0.0,4913.0,3086.0,1.0
μ_Albania[174],8.936,0.022,8.897,8.977,0.0,0.0,4892.0,3036.0,1.0
μ_Albania[175],8.951,0.022,8.912,8.992,0.0,0.0,4874.0,3036.0,1.0
μ_Albania[176],8.966,0.022,8.927,9.007,0.0,0.0,4853.0,3036.0,1.0
μ_Albania[177],8.981,0.022,8.942,9.022,0.0,0.0,4833.0,3061.0,1.0
μ_Albania[178],8.996,0.022,8.957,9.037,0.0,0.0,4817.0,3060.0,1.0
μ_Albania[179],9.012,0.021,8.973,9.052,0.0,0.0,4799.0,3060.0,1.0
μ_Albania[180],9.027,0.021,8.988,9.067,0.0,0.0,4780.0,3036.0,1.0
μ_Albania[181],9.042,0.021,9.003,9.082,0.0,0.0,4764.0,3036.0,1.0
μ_Albania[182],9.057,0.021,9.018,9.097,0.0,0.0,4747.0,3012.0,1.0
μ_Albania[183],9.072,0.021,9.033,9.112,0.0,0.0,4735.0,3012.0,1.0
μ_Albania[184],9.087,0.021,9.048,9.127,0.0,0.0,4720.0,3011.0,1.0
μ_Albania[185],9.102,0.021,9.063,9.142,0.0,0.0,4703.0,2941.0,1.0
μ_Albania[186],9.117,0.021,9.079,9.158,0.0,0.0,4689.0,2941.0,1.0
μ_Albania[187],9.133,0.021,9.094,9.173,0.0,0.0,4676.0,2964.0,1.0
μ_Albania[188],9.148,0.021,9.11,9.188,0.0,0.0,4661.0,2964.0,1.0
μ_Albania[189],9.163,0.021,9.125,9.204,0.0,0.0,4642.0,2933.0,1.0
μ_Albania[190],9.178,0.021,9.14,9.219,0.0,0.0,4627.0,2853.0,1.0
μ_Albania[191],9.193,0.021,9.153,9.232,0.0,0.0,4614.0,2832.0,1.0
μ_Albania[192],9.208,0.021,9.168,9.247,0.0,0.0,4604.0,2831.0,1.0
μ_Albania[193],9.223,0.021,9.184,9.262,0.0,0.0,4592.0,2832.0,1.0
μ_Albania[194],9.238,0.021,9.199,9.277,0.0,0.0,4577.0,2853.0,1.0
μ_Albania[195],9.254,0.021,9.214,9.292,0.0,0.0,4562.0,2878.0,1.0
μ_Albania[196],9.269,0.021,9.231,9.309,0.0,0.0,4549.0,2856.0,1.0
μ_Albania[197],9.284,0.021,9.246,9.324,0.0,0.0,4537.0,2856.0,1.0
μ_Albania[198],9.299,0.021,9.261,9.339,0.0,0.0,4524.0,2827.0,1.0
μ_Albania[199],9.314,0.021,9.276,9.354,0.0,0.0,4513.0,2806.0,1.0
μ_Albania[200],9.329,0.021,9.291,9.369,0.0,0.0,4500.0,2806.0,1.0
μ_Albania[201],9.344,0.021,9.307,9.385,0.0,0.0,4489.0,2806.0,1.0
μ_Albania[202],9.359,0.021,9.322,9.4,0.0,0.0,4475.0,2814.0,1.0
μ_Albania[203],9.375,0.021,9.337,9.415,0.0,0.0,4456.0,2733.0,1.0
μ_Albania[204],9.39,0.021,9.352,9.43,0.0,0.0,4444.0,2733.0,1.0
μ_Albania[205],9.405,0.021,9.367,9.445,0.0,0.0,4435.0,2733.0,1.0
μ_Albania[206],9.42,0.021,9.381,9.46,0.0,0.0,4426.0,2733.0,1.0
μ_Albania[207],9.435,0.021,9.398,9.476,0.0,0.0,4417.0,2733.0,1.0
μ_Albania[208],9.45,0.021,9.413,9.491,0.0,0.0,4413.0,2733.0,1.0
μ_Albania[209],9.465,0.021,9.428,9.506,0.0,0.0,4404.0,2694.0,1.0
μ_Albania[210],9.481,0.021,9.443,9.521,0.0,0.0,4398.0,2753.0,1.0
μ_Albania[211],9.496,0.021,9.458,9.536,0.0,0.0,4390.0,2753.0,1.0
μ_Albania[212],9.511,0.021,9.473,9.551,0.0,0.0,4386.0,2773.0,1.0
μ_Albania[213],9.526,0.021,9.488,9.566,0.0,0.0,4378.0,2772.0,1.0
μ_Albania[214],9.541,0.021,9.503,9.581,0.0,0.0,4370.0,2772.0,1.0
μ_Albania[215],9.556,0.021,9.518,9.597,0.0,0.0,4364.0,2753.0,1.0
μ_Albania[216],9.571,0.021,9.534,9.613,0.0,0.0,4358.0,2772.0,1.0
μ_Albania[217],9.586,0.021,9.55,9.628,0.0,0.0,4354.0,2772.0,1.0
μ_Albania[218],9.602,0.021,9.565,9.643,0.0,0.0,4350.0,2792.0,1.0
μ_Albania[219],9.617,0.021,9.58,9.658,0.0,0.0,4345.0,2792.0,1.0
μ_Albania[220],9.632,0.021,9.595,9.673,0.0,0.0,4342.0,2751.0,1.0
μ_Albania[221],9.647,0.021,9.61,9.689,0.0,0.0,4339.0,2751.0,1.0
μ_Albania[222],9.662,0.021,9.625,9.703,0.0,0.0,4335.0,2771.0,1.0
μ_Albania[223],9.677,0.021,9.64,9.719,0.0,0.0,4336.0,2731.0,1.0
μ_Albania[224],9.692,0.021,9.655,9.734,0.0,0.0,4334.0,2731.0,1.0
μ_Albania[225],9.707,0.021,9.67,9.749,0.0,0.0,4330.0,2729.0,1.0
μ_Albania[226],9.723,0.021,9.685,9.764,0.0,0.0,4328.0,2690.0,1.0
μ_Albania[227],9.738,0.021,9.7,9.779,0.0,0.0,4322.0,2616.0,1.0
μ_Albania[228],9.753,0.021,9.716,9.795,0.0,0.0,4318.0,2617.0,1.0
μ_Albania[229],9.768,0.021,9.731,9.81,0.0,0.0,4315.0,2581.0,1.0
μ_Albania[230],9.783,0.021,9.746,9.825,0.0,0.0,4314.0,2581.0,1.0
μ_Albania[231],9.798,0.021,9.761,9.84,0.0,0.0,4315.0,2546.0,1.0
μ_Albania[232],9.813,0.021,9.776,9.856,0.0,0.0,4315.0,2563.0,1.0
μ_Albania[233],9.828,0.021,9.791,9.87,0.0,0.0,4316.0,2561.0,1.0
μ_Albania[234],9.844,0.021,9.803,9.883,0.0,0.0,4316.0,2561.0,1.0
μ_Albania[235],9.859,0.021,9.818,9.898,0.0,0.0,4318.0,2544.0,1.0
μ_Albania[236],9.874,0.021,9.833,9.913,0.0,0.0,4315.0,2544.0,1.0
μ_Albania[237],9.889,0.021,9.849,9.929,0.0,0.0,4318.0,2561.0,1.0
μ_Albania[238],9.904,0.021,9.864,9.944,0.0,0.0,4318.0,2561.0,1.0
μ_Albania[239],9.919,0.022,9.88,9.96,0.0,0.0,4319.0,2527.0,1.0
μ_Albania[240],9.934,0.022,9.895,9.975,0.0,0.0,4320.0,2477.0,1.0
μ_Albania[241],9.949,0.022,9.91,9.99,0.0,0.0,4321.0,2461.0,1.0
μ_Albania[242],9.965,0.022,9.925,10.006,0.0,0.0,4325.0,2441.0,1.0
μ_Albania[243],9.98,0.022,9.94,10.021,0.0,0.0,4327.0,2441.0,1.0
μ_Albania[244],9.995,0.022,9.955,10.036,0.0,0.0,4331.0,2441.0,1.0
μ_Albania[245],10.01,0.022,9.971,10.052,0.0,0.0,4334.0,2440.0,1.0
μ_Albania[246],10.025,0.022,9.986,10.068,0.0,0.0,4341.0,2394.0,1.0
μ_Albania[247],10.04,0.022,9.997,10.079,0.0,0.0,4344.0,2394.0,1.0
μ_Albania[248],10.055,0.022,10.012,10.094,0.0,0.0,4347.0,2394.0,1.0
μ_Albania[249],10.07,0.022,10.028,10.11,0.0,0.0,4352.0,2399.0,1.0
μ_Albania[250],10.086,0.022,10.043,10.125,0.0,0.0,4357.0,2384.0,1.0
μ_Albania[251],10.101,0.022,10.058,10.14,0.0,0.0,4362.0,2384.0,1.0
μ_Albania[252],10.116,0.022,10.073,10.155,0.0,0.0,4366.0,2366.0,1.0
μ_Albania[253],10.131,0.022,10.088,10.171,0.0,0.0,4369.0,2352.0,1.0
μ_Albania[254],10.146,0.022,10.103,10.186,0.0,0.0,4374.0,2351.0,1.0
μ_Albania[255],10.161,0.022,10.118,10.201,0.0,0.0,4380.0,2351.0,1.0
μ_Albania[256],10.176,0.022,10.133,10.216,0.0,0.0,4387.0,2395.0,1.0
μ_Albania[257],10.191,0.022,10.148,10.232,0.0,0.0,4391.0,2381.0,1.0
μ_Albania[258],10.207,0.022,10.162,10.246,0.0,0.0,4397.0,2381.0,1.0
μ_Albania[259],10.222,0.022,10.177,10.262,0.0,0.0,4403.0,2412.0,1.0
μ_Albania[260],10.237,0.023,10.193,10.277,0.0,0.0,4407.0,2382.0,1.0
μ_Albania[261],10.252,0.023,10.208,10.293,0.0,0.0,4416.0,2397.0,1.0
μ_Albania[262],10.267,0.023,10.223,10.308,0.0,0.0,4425.0,2368.0,1.0
μ_Albania[263],10.282,0.023,10.238,10.323,0.0,0.0,4434.0,2368.0,1.0
μ_Albania[264],10.297,0.023,10.255,10.341,0.0,0.0,4437.0,2368.0,1.0
μ_Albania[265],10.313,0.023,10.268,10.353,0.0,0.0,4447.0,2353.0,1.0
μ_Albania[266],10.328,0.023,10.285,10.371,0.0,0.0,4455.0,2382.0,1.0
μ_Albania[267],10.343,0.023,10.3,10.386,0.0,0.0,4462.0,2413.0,1.0
μ_Albania[268],10.358,0.023,10.315,10.402,0.0,0.0,4472.0,2427.0,1.0
μ_Albania[269],10.373,0.023,10.331,10.417,0.0,0.0,4480.0,2395.0,1.0
μ_Albania[270],10.388,0.023,10.345,10.432,0.0,0.0,4488.0,2411.0,1.0
μ_Albania[271],10.403,0.023,10.361,10.447,0.0,0.0,4497.0,2381.0,1.0
μ_Albania[272],10.418,0.023,10.376,10.463,0.0,0.0,4506.0,2396.0,1.0
μ_Albania[273],10.434,0.023,10.391,10.478,0.0,0.0,4515.0,2396.0,1.0
μ_Albania[274],10.449,0.023,10.406,10.493,0.0,0.0,4522.0,2396.0,1.0
μ_Albania[275],10.464,0.024,10.421,10.508,0.0,0.0,4528.0,2396.0,1.0
μ_Albania[276],10.479,0.024,10.436,10.523,0.0,0.0,4539.0,2396.0,1.0
μ_Albania[277],10.494,0.024,10.451,10.539,0.0,0.0,4548.0,2396.0,1.0
μ_Albania[278],10.509,0.024,10.466,10.555,0.0,0.0,4558.0,2396.0,1.0
μ_Albania[279],10.524,0.024,10.481,10.57,0.0,0.0,4569.0,2411.0,1.0
μ_Albania[280],10.539,0.024,10.496,10.585,0.0,0.0,4580.0,2411.0,1.0
μ_Albania[281],10.555,0.024,10.511,10.601,0.0,0.0,4592.0,2411.0,1.0
μ_Albania[282],10.57,0.024,10.526,10.616,0.0,0.0,4605.0,2440.0,1.0
μ_Albania[283],10.585,0.024,10.541,10.631,0.0,0.0,4616.0,2425.0,1.0
μ_Albania[284],10.6,0.024,10.556,10.646,0.0,0.0,4626.0,2441.0,1.0
μ_Albania[285],10.615,0.024,10.571,10.662,0.0,0.0,4642.0,2441.0,1.0
μ_Albania[286],10.63,0.024,10.586,10.677,0.0,0.0,4655.0,2424.0,1.0
μ_Albania[287],10.645,0.024,10.601,10.692,0.0,0.0,4666.0,2426.0,1.0
μ_Albania[288],10.66,0.025,10.616,10.708,0.0,0.0,4679.0,2426.0,1.0
μ_Albania[289],10.676,0.025,10.631,10.723,0.0,0.0,4691.0,2426.0,1.0
μ_Albania[290],10.691,0.025,10.645,10.737,0.0,0.0,4705.0,2394.0,1.0
μ_Albania[291],10.706,0.025,10.66,10.753,0.0,0.0,4717.0,2394.0,1.0
μ_Albania[292],10.721,0.025,10.675,10.768,0.0,0.0,4728.0,2393.0,1.0
μ_Albania[293],10.736,0.025,10.69,10.783,0.0,0.0,4742.0,2393.0,1.0
μ_Albania[294],10.751,0.025,10.705,10.799,0.0,0.0,4753.0,2429.0,1.0
μ_Albania[295],10.766,0.025,10.72,10.814,0.0,0.0,4766.0,2445.0,1.0
μ_Albania[296],10.781,0.025,10.735,10.829,0.0,0.0,4780.0,2446.0,1.0
μ_Albania[297],10.797,0.025,10.75,10.845,0.0,0.0,4793.0,2509.0,1.0
μ_Albania[298],10.812,0.025,10.764,10.859,0.0,0.0,4805.0,2509.0,1.0
μ_Albania[299],10.827,0.025,10.779,10.874,0.0,0.0,4819.0,2511.0,1.0
μ_Albania[300],10.842,0.026,10.794,10.889,0.0,0.0,4831.0,2529.0,1.0
μ_Albania[301],10.857,0.026,10.809,10.905,0.0,0.0,4842.0,2529.0,1.0
μ_Albania[302],10.872,0.026,10.824,10.92,0.0,0.0,4858.0,2511.0,1.0
μ_Albania[303],10.887,0.026,10.84,10.937,0.0,0.0,4870.0,2529.0,1.0
μ_Albania[304],10.902,0.026,10.857,10.954,0.0,0.0,4882.0,2544.0,1.0
μ_Albania[305],10.918,0.026,10.872,10.969,0.0,0.0,4896.0,2563.0,1.0
μ_Albania[306],10.933,0.026,10.887,10.985,0.0,0.0,4911.0,2546.0,1.0
μ_Albania[307],10.948,0.026,10.898,10.996,0.0,0.0,4926.0,2563.0,1.0
μ_Albania[308],10.963,0.026,10.913,11.012,0.0,0.0,4940.0,2581.0,1.0
μ_Albania[309],10.978,0.026,10.928,11.027,0.0,0.0,4957.0,2616.0,1.0
μ_Albania[310],10.993,0.027,10.943,11.043,0.0,0.0,4972.0,2616.0,1.0
μ_Albania[311],11.008,0.027,10.958,11.058,0.0,0.0,4988.0,2616.0,1.0
μ_Albania[312],11.023,0.027,10.974,11.073,0.0,0.0,5001.0,2616.0,1.0
μ_Albania[313],11.039,0.027,10.988,11.088,0.0,0.0,5016.0,2636.0,1.0
μ_Albania[314],11.054,0.027,11.003,11.104,0.0,0.0,5031.0,2616.0,1.0
μ_Albania[315],11.069,0.027,11.018,11.119,0.0,0.0,5044.0,2616.0,1.0
μ_Albania[316],11.084,0.027,11.033,11.134,0.0,0.0,5058.0,2601.0,1.0
μ_Albania[317],11.099,0.027,11.047,11.149,0.0,0.0,5073.0,2601.0,1.0
μ_Albania[318],11.114,0.027,11.063,11.165,0.0,0.0,5087.0,2549.0,1.0
μ_Albania[319],11.129,0.027,11.078,11.181,0.0,0.0,5103.0,2549.0,1.0
μ_Albania[320],11.145,0.028,11.093,11.196,0.0,0.0,5119.0,2567.0,1.0
μ_Albania[321],11.16,0.028,11.108,11.211,0.0,0.0,5132.0,2567.0,1.0
μ_Albania[322],11.175,0.028,11.124,11.228,0.0,0.0,5144.0,2567.0,1.0
μ_Albania[323],11.19,0.028,11.139,11.243,0.0,0.0,5159.0,2566.0,1.0
μ_Albania[324],11.205,0.028,11.153,11.258,0.0,0.0,5174.0,2566.0,1.0
μ_Albania[325],11.22,0.028,11.168,11.273,0.0,0.0,5188.0,2566.0,1.0
μ_Albania[326],11.235,0.028,11.183,11.288,0.0,0.0,5204.0,2566.0,1.0
μ_Albania[327],11.25,0.028,11.198,11.304,0.0,0.0,5218.0,2566.0,1.0
μ_Albania[328],11.266,0.028,11.213,11.319,0.0,0.0,5233.0,2566.0,1.0
μ_Albania[329],11.281,0.028,11.228,11.334,0.0,0.0,5248.0,2566.0,1.0
μ_Albania[330],11.296,0.029,11.243,11.35,0.0,0.0,5259.0,2567.0,1.0
μ_Albania[331],11.311,0.029,11.258,11.365,0.0,0.0,5272.0,2521.0,1.0
μ_Albania[332],11.326,0.029,11.273,11.38,0.0,0.0,5282.0,2521.0,1.0
μ_Albania[333],11.341,0.029,11.288,11.396,0.0,0.0,5297.0,2521.0,1.0
μ_Albania[334],11.356,0.029,11.303,11.411,0.0,0.0,5312.0,2521.0,1.0
μ_Albania[335],11.371,0.029,11.318,11.427,0.0,0.0,5325.0,2521.0,1.0
μ_Albania[336],11.387,0.029,11.333,11.442,0.0,0.0,5339.0,2521.0,1.0
μ_Albania[337],11.402,0.029,11.348,11.457,0.0,0.0,5355.0,2467.0,1.0
μ_Albania[338],11.417,0.029,11.363,11.472,0.0,0.0,5369.0,2563.0,1.0
μ_Albania[339],11.432,0.03,11.378,11.488,0.0,0.0,5384.0,2563.0,1.0
μ_Albania[340],11.447,0.03,11.393,11.503,0.0,0.0,5395.0,2495.0,1.0
μ_Albania[341],11.462,0.03,11.408,11.518,0.0,0.0,5406.0,2495.0,1.0
μ_Albania[342],11.477,0.03,11.423,11.534,0.0,0.0,5420.0,2495.0,1.0
μ_Albania[343],11.492,0.03,11.438,11.549,0.0,0.0,5435.0,2513.0,1.0
μ_Albania[344],11.508,0.03,11.453,11.565,0.0,0.0,5447.0,2513.0,1.0
μ_Albania[345],11.523,0.03,11.468,11.581,0.0,0.0,5463.0,2532.0,1.0
μ_Albania[346],11.538,0.03,11.483,11.596,0.0,0.0,5481.0,2516.0,1.0
μ_Albania[347],11.553,0.031,11.498,11.611,0.0,0.0,5495.0,2516.0,1.0
μ_Albania[348],11.568,0.031,11.512,11.626,0.0,0.0,5509.0,2516.0,1.0
μ_Albania[349],11.583,0.031,11.527,11.641,0.0,0.0,5523.0,2584.0,1.0
μ_Albania[350],11.598,0.031,11.542,11.657,0.0,0.0,5537.0,2590.0,1.0
μ_Albania[351],11.613,0.031,11.557,11.672,0.0,0.0,5552.0,2605.0,1.0
μ_Albania[352],11.629,0.031,11.572,11.687,0.0,0.0,5565.0,2605.0,1.0
μ_Albania[353],11.644,0.031,11.589,11.704,0.0,0.0,5578.0,2644.0,1.0
μ_Albania[354],11.659,0.031,11.601,11.717,0.0,0.0,5593.0,2644.0,1.0
μ_Albania[355],11.674,0.031,11.616,11.733,0.0,0.0,5605.0,2644.0,1.0
μ_Albania[356],11.689,0.032,11.631,11.748,0.0,0.0,5618.0,2658.0,1.0
μ_Albania[357],11.704,0.032,11.646,11.763,0.0,0.0,5632.0,2658.0,1.0
μ_Albania[358],11.719,0.032,11.661,11.779,0.0,0.0,5646.0,2656.0,1.0
μ_Albania[359],11.734,0.032,11.677,11.795,0.0,0.0,5659.0,2656.0,1.0
μ_Albania[360],11.75,0.032,11.692,11.81,0.0,0.0,5672.0,2685.0,1.0
μ_Albania[361],11.765,0.032,11.707,11.826,0.0,0.0,5683.0,2743.0,1.0
μ_Albania[362],11.78,0.032,11.722,11.841,0.0,0.0,5696.0,2743.0,1.0
μ_Albania[363],11.795,0.032,11.737,11.857,0.0,0.0,5711.0,2704.0,1.0
μ_Albania[364],11.81,0.033,11.752,11.872,0.0,0.0,5724.0,2804.0,1.0
μ_Albania[365],11.825,0.033,11.767,11.888,0.0,0.0,5737.0,2814.0,1.0
μ_Albania[366],11.84,0.033,11.782,11.903,0.0,0.0,5754.0,2814.0,1.0
μ_Albania[367],11.855,0.033,11.796,11.919,0.0,0.0,5768.0,2814.0,1.0
μ_Albania[368],11.871,0.033,11.812,11.934,0.0,0.0,5780.0,2794.0,1.0
μ_Albania[369],11.886,0.033,11.826,11.949,0.0,0.0,5795.0,2794.0,1.0
μ_Albania[370],11.901,0.033,11.842,11.965,0.0,0.0,5809.0,2846.0,1.0
μ_Albania[371],11.916,0.033,11.856,11.98,0.0,0.0,5824.0,2805.0,1.0
μ_Albania[372],11.931,0.034,11.87,11.995,0.0,0.0,5838.0,2805.0,1.0
μ_Albania[373],11.946,0.034,11.885,12.01,0.0,0.0,5850.0,2847.0,1.0
μ_Albania[374],11.961,0.034,11.901,12.027,0.0,0.0,5863.0,2847.0,1.0
μ_Albania[375],11.977,0.034,11.916,12.042,0.0,0.0,5876.0,2847.0,1.0
μ_Albania[376],11.992,0.034,11.93,12.057,0.0,0.0,5889.0,2847.0,1.0
μ_Albania[377],12.007,0.034,11.945,12.072,0.0,0.0,5902.0,2847.0,1.0
μ_Albania[378],12.022,0.034,11.96,12.087,0.0,0.0,5917.0,2848.0,1.0
μ_Albania[379],12.037,0.034,11.974,12.103,0.0,0.0,5932.0,2848.0,1.0
μ_Albania[380],12.052,0.035,11.99,12.118,0.0,0.0,5944.0,2848.0,1.0
