,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ[22126],10.695,0.068,10.571,10.827,0.001,0.001,7522.0,3077.0,1.0
μ[22127],10.705,0.067,10.58,10.836,0.001,0.001,7513.0,3077.0,1.0
μ[22128],10.714,0.067,10.591,10.845,0.001,0.001,7503.0,3077.0,1.0
μ[22129],10.724,0.067,10.601,10.855,0.001,0.001,7494.0,3077.0,1.0
μ[22130],10.733,0.067,10.61,10.863,0.001,0.001,7486.0,3158.0,1.0
μ[22131],10.743,0.066,10.621,10.873,0.001,0.001,7478.0,3158.0,1.0
μ[22132],10.752,0.066,10.631,10.881,0.001,0.001,7469.0,3158.0,1.0
μ[22133],10.762,0.066,10.641,10.891,0.001,0.001,7463.0,3184.0,1.0
μ[22134],10.771,0.066,10.651,10.899,0.001,0.001,7452.0,3157.0,1.0
μ[22135],10.781,0.065,10.661,10.909,0.001,0.001,7444.0,3157.0,1.0
μ[22136],10.79,0.065,10.671,10.918,0.001,0.001,7437.0,3157.0,1.0
μ[22137],10.8,0.065,10.675,10.921,0.001,0.001,7427.0,3157.0,1.0
μ[22138],10.809,0.065,10.685,10.929,0.001,0.001,7416.0,3157.0,1.0
μ[22139],10.819,0.064,10.695,10.938,0.001,0.001,7409.0,3157.0,1.0
μ[22140],10.828,0.064,10.705,10.948,0.001,0.001,7398.0,3183.0,1.0
μ[22141],10.838,0.064,10.722,10.963,0.001,0.001,7386.0,3184.0,1.0
μ[22142],10.848,0.064,10.732,10.972,0.001,0.001,7375.0,3157.0,1.0
μ[22143],10.857,0.063,10.739,10.979,0.001,0.001,7365.0,3157.0,1.0
μ[22144],10.867,0.063,10.75,10.988,0.001,0.001,7359.0,3157.0,1.0
μ[22145],10.876,0.063,10.76,10.997,0.001,0.001,7347.0,3157.0,1.0
μ[22146],10.886,0.063,10.77,11.006,0.001,0.001,7334.0,3183.0,1.0
μ[22147],10.895,0.062,10.781,11.015,0.001,0.001,7326.0,3183.0,1.0
μ[22148],10.905,0.062,10.79,11.024,0.001,0.001,7314.0,3183.0,1.0
μ[22149],10.914,0.062,10.801,11.033,0.001,0.001,7303.0,3183.0,1.0
μ[22150],10.924,0.062,10.811,11.043,0.001,0.001,7292.0,3157.0,1.0
μ[22151],10.933,0.061,10.82,11.051,0.001,0.001,7278.0,3157.0,1.0
μ[22152],10.943,0.061,10.83,11.06,0.001,0.001,7266.0,3157.0,1.0
μ[22153],10.952,0.061,10.84,11.069,0.001,0.001,7263.0,3130.0,1.0
μ[22154],10.962,0.061,10.85,11.078,0.001,0.001,7251.0,3130.0,1.0
μ[22155],10.971,0.06,10.86,11.088,0.001,0.001,7239.0,3130.0,1.0
μ[22156],10.981,0.06,10.871,11.097,0.001,0.001,7224.0,3130.0,1.0
μ[22157],10.99,0.06,10.881,11.106,0.001,0.0,7210.0,3130.0,1.0
μ[22158],11.0,0.06,10.891,11.115,0.001,0.0,7191.0,3130.0,1.0
μ[22159],11.009,0.059,10.899,11.122,0.001,0.0,7181.0,3130.0,1.0
μ[22160],11.019,0.059,10.911,11.133,0.001,0.0,7169.0,3170.0,1.0
μ[22161],11.028,0.059,10.92,11.142,0.001,0.0,7154.0,3170.0,1.0
μ[22162],11.038,0.059,10.93,11.151,0.001,0.0,7139.0,3156.0,1.0
μ[22163],11.047,0.059,10.94,11.16,0.001,0.0,7122.0,3156.0,1.0
μ[22164],11.057,0.058,10.947,11.167,0.001,0.0,7110.0,3156.0,1.0
μ[22165],11.066,0.058,10.958,11.176,0.001,0.0,7098.0,3209.0,1.0
μ[22166],11.076,0.058,10.965,11.182,0.001,0.0,7081.0,3209.0,1.0
μ[22167],11.085,0.058,10.974,11.191,0.001,0.0,7068.0,3209.0,1.0
μ[22168],11.095,0.057,10.985,11.2,0.001,0.0,7054.0,3236.0,1.0
μ[22169],11.105,0.057,10.995,11.209,0.001,0.0,7040.0,3278.0,1.0
μ[22170],11.114,0.057,11.005,11.218,0.001,0.0,7018.0,3278.0,1.0
μ[22171],11.124,0.057,11.014,11.227,0.001,0.0,6999.0,3292.0,1.0
μ[22172],11.133,0.056,11.024,11.236,0.001,0.0,6981.0,3292.0,1.0
μ[22173],11.143,0.056,11.034,11.245,0.001,0.0,6970.0,3292.0,1.0
μ[22174],11.152,0.056,11.044,11.254,0.001,0.0,6956.0,3292.0,1.0
μ[22175],11.162,0.056,11.054,11.263,0.001,0.0,6942.0,3291.0,1.0
μ[22176],11.171,0.056,11.064,11.273,0.001,0.0,6925.0,3379.0,1.0
μ[22177],11.181,0.055,11.074,11.282,0.001,0.0,6909.0,3410.0,1.0
μ[22178],11.19,0.055,11.084,11.291,0.001,0.0,6893.0,3409.0,1.0
μ[22179],11.2,0.055,11.094,11.301,0.001,0.0,6876.0,3410.0,1.0
μ[22180],11.209,0.055,11.1,11.305,0.001,0.0,6859.0,3441.0,1.0
μ[22181],11.219,0.054,11.11,11.314,0.001,0.0,6843.0,3441.0,1.0
μ[22182],11.228,0.054,11.119,11.323,0.001,0.0,6824.0,3441.0,1.0
μ[22183],11.238,0.054,11.13,11.332,0.001,0.0,6803.0,3410.0,1.0
μ[22184],11.247,0.054,11.139,11.341,0.001,0.0,6786.0,3410.0,1.0
μ[22185],11.257,0.054,11.157,11.358,0.001,0.0,6767.0,3473.0,1.0
μ[22186],11.266,0.053,11.167,11.368,0.001,0.0,6751.0,3411.0,1.0
μ[22187],11.276,0.053,11.168,11.369,0.001,0.0,6731.0,3507.0,1.0
μ[22188],11.285,0.053,11.188,11.387,0.001,0.0,6715.0,3475.0,1.0
μ[22189],11.295,0.053,11.198,11.396,0.001,0.0,6697.0,3475.0,1.0
μ[22190],11.304,0.052,11.208,11.405,0.001,0.0,6680.0,3475.0,1.0
μ[22191],11.314,0.052,11.217,11.414,0.001,0.0,6660.0,3444.0,1.0
μ[22192],11.323,0.052,11.227,11.423,0.001,0.0,6642.0,3412.0,1.0
μ[22193],11.333,0.052,11.237,11.432,0.001,0.0,6629.0,3412.0,1.0
μ[22194],11.342,0.052,11.247,11.441,0.001,0.0,6612.0,3352.0,1.0
μ[22195],11.352,0.051,11.259,11.452,0.001,0.0,6598.0,3323.0,1.0
μ[22196],11.361,0.051,11.269,11.461,0.001,0.0,6578.0,3323.0,1.0
μ[22197],11.371,0.051,11.278,11.47,0.001,0.0,6560.0,3323.0,1.0
μ[22198],11.381,0.051,11.289,11.48,0.001,0.0,6535.0,3238.0,1.0
μ[22199],11.39,0.051,11.299,11.489,0.001,0.0,6516.0,3238.0,1.0
μ[22200],11.4,0.05,11.308,11.497,0.001,0.0,6498.0,3294.0,1.0
μ[22201],11.409,0.05,11.318,11.506,0.001,0.0,6476.0,3294.0,1.0
μ[22202],11.419,0.05,11.328,11.516,0.001,0.0,6455.0,3294.0,1.0
μ[22203],11.428,0.05,11.338,11.525,0.001,0.0,6436.0,3294.0,1.0
μ[22204],11.438,0.05,11.349,11.535,0.001,0.0,6415.0,3323.0,1.0
μ[22205],11.447,0.049,11.359,11.544,0.001,0.0,6396.0,3353.0,1.0
μ[22206],11.457,0.049,11.366,11.551,0.001,0.0,6371.0,3353.0,1.0
μ[22207],11.466,0.049,11.376,11.56,0.001,0.0,6352.0,3382.0,1.0
μ[22208],11.476,0.049,11.385,11.568,0.001,0.0,6330.0,3353.0,1.0
μ[22209],11.485,0.049,11.396,11.578,0.001,0.0,6308.0,3353.0,1.0
μ[22210],11.495,0.048,11.406,11.587,0.001,0.0,6287.0,3353.0,1.0
μ[22211],11.504,0.048,11.416,11.597,0.001,0.0,6264.0,3353.0,1.0
μ[22212],11.514,0.048,11.426,11.606,0.001,0.0,6241.0,3353.0,1.0
μ[22213],11.523,0.048,11.436,11.615,0.001,0.0,6224.0,3353.0,1.0
μ[22214],11.533,0.048,11.446,11.624,0.001,0.0,6204.0,3353.0,1.0
μ[22215],11.542,0.048,11.456,11.633,0.001,0.0,6183.0,3383.0,1.0
μ[22216],11.552,0.047,11.466,11.643,0.001,0.0,6163.0,3383.0,1.0
μ[22217],11.561,0.047,11.476,11.652,0.001,0.0,6137.0,3383.0,1.0
μ[22218],11.571,0.047,11.486,11.661,0.001,0.0,6120.0,3444.0,1.0
μ[22219],11.58,0.047,11.496,11.671,0.001,0.0,6096.0,3413.0,1.0
μ[22220],11.59,0.047,11.506,11.68,0.001,0.0,6078.0,3444.0,1.0
μ[22221],11.599,0.047,11.516,11.69,0.001,0.0,6054.0,3476.0,1.0
μ[22222],11.609,0.046,11.525,11.698,0.001,0.0,6029.0,3413.0,1.0
μ[22223],11.618,0.046,11.535,11.707,0.001,0.0,6021.0,3476.0,1.0
μ[22224],11.628,0.046,11.545,11.716,0.001,0.0,5999.0,3476.0,1.0
μ[22225],11.638,0.046,11.554,11.725,0.001,0.0,5972.0,3504.0,1.0
μ[22226],11.647,0.046,11.564,11.735,0.001,0.0,5953.0,3472.0,1.0
μ[22227],11.657,0.045,11.574,11.744,0.001,0.0,5929.0,3469.0,1.0
μ[22228],11.666,0.045,11.584,11.753,0.001,0.0,5902.0,3470.0,1.0
μ[22229],11.676,0.045,11.594,11.763,0.001,0.0,5877.0,3470.0,1.0
μ[22230],11.685,0.045,11.604,11.772,0.001,0.0,5854.0,3438.0,1.0
μ[22231],11.695,0.045,11.614,11.781,0.001,0.0,5832.0,3438.0,1.0
μ[22232],11.704,0.045,11.623,11.79,0.001,0.0,5808.0,3408.0,1.0
μ[22233],11.714,0.045,11.633,11.799,0.001,0.0,5788.0,3502.0,1.0
μ[22234],11.723,0.044,11.643,11.809,0.001,0.0,5771.0,3502.0,1.0
μ[22235],11.733,0.044,11.653,11.818,0.001,0.0,5746.0,3502.0,1.0
μ[22236],11.742,0.044,11.664,11.828,0.001,0.0,5719.0,3502.0,1.0
μ[22237],11.752,0.044,11.673,11.838,0.001,0.0,5695.0,3502.0,1.0
μ[22238],11.761,0.044,11.679,11.843,0.001,0.0,5670.0,3463.0,1.0
μ[22239],11.771,0.044,11.689,11.852,0.001,0.0,5646.0,3463.0,1.0
μ[22240],11.78,0.044,11.699,11.862,0.001,0.0,5623.0,3463.0,1.0
μ[22241],11.79,0.043,11.709,11.871,0.001,0.0,5599.0,3432.0,1.0
μ[22242],11.799,0.043,11.717,11.88,0.001,0.0,5574.0,3432.0,1.0
μ[22243],11.809,0.043,11.729,11.89,0.001,0.0,5547.0,3432.0,1.0
μ[22244],11.818,0.043,11.736,11.897,0.001,0.0,5525.0,3463.0,1.0
μ[22245],11.828,0.043,11.745,11.906,0.001,0.0,5506.0,3432.0,1.0
μ[22246],11.837,0.043,11.755,11.916,0.001,0.0,5478.0,3433.0,1.0
μ[22247],11.847,0.043,11.764,11.924,0.001,0.0,5461.0,3342.0,1.0
μ[22248],11.856,0.042,11.774,11.933,0.001,0.0,5438.0,3342.0,1.0
μ[22249],11.866,0.042,11.783,11.942,0.001,0.0,5415.0,3342.0,1.0
μ[22250],11.875,0.042,11.794,11.953,0.001,0.0,5398.0,3342.0,1.0
μ[22251],11.885,0.042,11.804,11.962,0.001,0.0,5372.0,3341.0,1.0
μ[22252],11.894,0.042,11.814,11.971,0.001,0.0,5346.0,3341.0,1.0
μ[22253],11.904,0.042,11.824,11.981,0.001,0.0,5325.0,3340.0,1.0
μ[22254],11.914,0.042,11.833,11.99,0.001,0.0,5303.0,3370.0,1.0
μ[22255],11.923,0.042,11.843,11.998,0.001,0.0,5285.0,3340.0,1.0
μ[22256],11.933,0.042,11.852,12.008,0.001,0.0,5263.0,3391.0,1.0
μ[22257],11.942,0.041,11.862,12.017,0.001,0.0,5243.0,3391.0,1.0
μ[22258],11.952,0.041,11.872,12.027,0.001,0.0,5224.0,3391.0,1.0
μ[22259],11.961,0.041,11.882,12.036,0.001,0.0,5205.0,3361.0,1.0
μ[22260],11.971,0.041,11.892,12.046,0.001,0.0,5184.0,3332.0,1.0
μ[22261],11.98,0.041,11.902,12.055,0.001,0.0,5162.0,3303.0,1.0
μ[22262],11.99,0.041,11.912,12.066,0.001,0.0,5141.0,3303.0,1.0
μ[22263],11.999,0.041,11.922,12.075,0.001,0.0,5000.0,3274.0,1.0
μ[22264],12.009,0.041,11.932,12.084,0.001,0.0,4976.0,3274.0,1.0
μ[22265],12.018,0.041,11.942,12.093,0.001,0.0,4952.0,3274.0,1.0
μ[22266],12.028,0.041,11.951,12.103,0.001,0.0,4928.0,3246.0,1.0
μ[22267],12.037,0.04,11.961,12.112,0.001,0.0,4904.0,3303.0,1.0
μ[22268],12.047,0.04,11.971,12.122,0.001,0.0,4881.0,3303.0,1.0
μ[22269],12.056,0.04,11.981,12.132,0.001,0.0,4859.0,3275.0,1.0
μ[22270],12.066,0.04,11.99,12.141,0.001,0.0,4836.0,3275.0,1.0
μ[22271],12.075,0.04,12.001,12.152,0.001,0.0,4814.0,3247.0,1.0
μ[22272],12.085,0.04,12.009,12.159,0.001,0.0,4790.0,3219.0,1.0
μ[22273],12.094,0.04,12.019,12.169,0.001,0.0,4768.0,3221.0,1.0
μ[22274],12.104,0.04,12.028,12.178,0.001,0.0,4745.0,3184.0,1.0
μ[22275],12.113,0.04,12.038,12.187,0.001,0.0,4726.0,3184.0,1.0
μ[22276],12.123,0.04,12.048,12.196,0.001,0.0,4706.0,2871.0,1.0
μ[22277],12.132,0.04,12.058,12.206,0.001,0.0,4687.0,2956.0,1.0
μ[22278],12.142,0.04,12.067,12.215,0.001,0.0,4668.0,2893.0,1.0
μ[22279],12.151,0.04,12.077,12.225,0.001,0.0,4647.0,2892.0,1.0
μ[22280],12.161,0.04,12.086,12.234,0.001,0.0,4628.0,2908.0,1.0
μ[22281],12.171,0.04,12.096,12.244,0.001,0.0,4608.0,2886.0,1.0
μ[22282],12.18,0.039,12.106,12.253,0.001,0.0,4590.0,2931.0,1.0
μ[22283],12.19,0.039,12.116,12.263,0.001,0.0,4570.0,2908.0,1.0
μ[22284],12.199,0.039,12.126,12.273,0.001,0.0,4553.0,2863.0,1.0
μ[22285],12.209,0.039,12.136,12.282,0.001,0.0,4536.0,2860.0,1.0
μ[22286],12.218,0.039,12.146,12.292,0.001,0.0,4519.0,2860.0,1.0
μ[22287],12.228,0.039,12.156,12.302,0.001,0.0,4502.0,2859.0,1.0
μ[22288],12.237,0.039,12.165,12.311,0.001,0.0,4485.0,2886.0,1.0
μ[22289],12.247,0.039,12.175,12.32,0.001,0.0,4471.0,2843.0,1.0
μ[22290],12.256,0.039,12.185,12.33,0.001,0.0,4451.0,2795.0,1.0
μ[22291],12.266,0.039,12.194,12.339,0.001,0.0,4434.0,2795.0,1.0
μ[22292],12.275,0.039,12.204,12.349,0.001,0.0,4419.0,2715.0,1.0
μ[22293],12.285,0.039,12.214,12.359,0.001,0.0,4404.0,2646.0,1.0
μ[22294],12.294,0.039,12.222,12.367,0.001,0.0,4386.0,2627.0,1.0
μ[22295],12.304,0.039,12.232,12.377,0.001,0.0,4369.0,2666.0,1.0
μ[22296],12.313,0.039,12.241,12.386,0.001,0.0,4355.0,2666.0,1.0
μ[22297],12.323,0.039,12.251,12.395,0.001,0.0,4340.0,2590.0,1.0
μ[22298],12.332,0.039,12.261,12.405,0.001,0.0,4325.0,2663.0,1.0
μ[22299],12.342,0.039,12.27,12.414,0.001,0.0,4312.0,2663.0,1.0
μ[22300],12.351,0.039,12.28,12.424,0.001,0.0,4298.0,2609.0,1.0
μ[22301],12.361,0.039,12.289,12.433,0.001,0.0,4285.0,2620.0,1.0
μ[22302],12.37,0.039,12.298,12.442,0.001,0.0,4270.0,2621.0,1.0
μ[22303],12.38,0.039,12.308,12.452,0.001,0.0,4258.0,2630.0,1.0
μ[22304],12.389,0.039,12.317,12.461,0.001,0.0,4246.0,2628.0,1.0
μ[22305],12.399,0.039,12.327,12.471,0.001,0.0,4236.0,2584.0,1.0
μ[22306],12.408,0.039,12.337,12.481,0.001,0.0,4225.0,2584.0,1.0
μ[22307],12.418,0.039,12.347,12.491,0.001,0.0,4215.0,2631.0,1.0
μ[22308],12.427,0.039,12.353,12.498,0.001,0.0,4204.0,2586.0,1.0
μ[22309],12.437,0.039,12.363,12.507,0.001,0.0,4194.0,2567.0,1.0
μ[22310],12.447,0.039,12.373,12.517,0.001,0.0,4182.0,2477.0,1.0
μ[22311],12.456,0.039,12.382,12.527,0.001,0.0,4170.0,2536.0,1.0
μ[22312],12.466,0.039,12.391,12.537,0.001,0.0,4161.0,2494.0,1.0
μ[22313],12.475,0.039,12.402,12.547,0.001,0.0,4152.0,2478.0,1.0
μ[22314],12.485,0.039,12.414,12.56,0.001,0.0,4144.0,2568.0,1.0
μ[22315],12.494,0.039,12.425,12.57,0.001,0.0,4136.0,2533.0,1.0
μ[22316],12.504,0.039,12.433,12.579,0.001,0.0,4130.0,2535.0,1.0
μ[22317],12.513,0.039,12.443,12.589,0.001,0.0,4125.0,2569.0,1.0
μ[22318],12.523,0.039,12.45,12.596,0.001,0.0,4118.0,2482.0,1.0
μ[22319],12.532,0.039,12.46,12.606,0.001,0.0,4112.0,2482.0,1.0
μ[22320],12.542,0.039,12.471,12.618,0.001,0.0,4105.0,2427.0,1.0
μ[22321],12.551,0.04,12.482,12.629,0.001,0.0,4100.0,2459.0,1.0
μ[22322],12.561,0.04,12.488,12.635,0.001,0.0,4096.0,2445.0,1.0
μ[22323],12.57,0.04,12.497,12.644,0.001,0.0,4092.0,2426.0,1.0
μ[22324],12.58,0.04,12.507,12.654,0.001,0.0,4086.0,2447.0,1.0
μ[22325],12.589,0.04,12.516,12.664,0.001,0.0,4082.0,2515.0,1.0
μ[22326],12.599,0.04,12.526,12.673,0.001,0.0,4078.0,2498.0,1.0
μ[22327],12.608,0.04,12.537,12.684,0.001,0.0,4076.0,2498.0,1.0
μ[22328],12.618,0.04,12.546,12.694,0.001,0.0,4075.0,2498.0,1.0
μ[22329],12.627,0.04,12.555,12.703,0.001,0.0,4074.0,2481.0,1.0
μ[22330],12.637,0.04,12.565,12.714,0.001,0.0,4069.0,2480.0,1.0
μ[22331],12.646,0.04,12.575,12.724,0.001,0.0,4066.0,2482.0,1.0
μ[22332],12.656,0.04,12.584,12.733,0.001,0.0,4065.0,2538.0,1.0
μ[22333],12.665,0.04,12.593,12.743,0.001,0.0,4066.0,2562.0,1.0
μ[22334],12.675,0.04,12.603,12.753,0.001,0.0,4062.0,2563.0,1.0
μ[22335],12.684,0.04,12.611,12.762,0.001,0.0,4060.0,2545.0,1.0
μ[22336],12.694,0.041,12.621,12.772,0.001,0.0,4056.0,2562.0,1.0
μ[22337],12.704,0.041,12.63,12.782,0.001,0.0,4055.0,2580.0,1.0
μ[22338],12.713,0.041,12.639,12.791,0.001,0.0,4049.0,2580.0,1.0
μ[22339],12.723,0.041,12.649,12.801,0.001,0.0,4047.0,2572.0,1.0
μ[22340],12.732,0.041,12.658,12.811,0.001,0.0,4045.0,2601.0,1.0
μ[22341],12.742,0.041,12.667,12.82,0.001,0.0,4044.0,2601.0,1.0
μ[22342],12.751,0.041,12.676,12.829,0.001,0.0,4043.0,2601.0,1.0
μ[22343],12.761,0.041,12.686,12.839,0.001,0.0,4040.0,2549.0,1.0
μ[22344],12.77,0.041,12.695,12.849,0.001,0.0,4038.0,2549.0,1.0
μ[22345],12.78,0.041,12.703,12.858,0.001,0.0,4039.0,2583.0,1.0
μ[22346],12.789,0.042,12.715,12.87,0.001,0.0,4040.0,2615.0,1.0
μ[22347],12.799,0.042,12.724,12.88,0.001,0.0,4040.0,2652.0,1.0
μ[22348],12.808,0.042,12.732,12.887,0.001,0.0,4039.0,2619.0,1.0
μ[22349],12.818,0.042,12.741,12.897,0.001,0.0,4039.0,2619.0,1.0
μ[22350],12.827,0.042,12.75,12.906,0.001,0.0,4037.0,2601.0,1.0
μ[22351],12.837,0.042,12.76,12.917,0.001,0.0,4038.0,2565.0,1.0
μ[22352],12.846,0.042,12.77,12.927,0.001,0.0,4039.0,2583.0,1.0
μ[22353],12.856,0.042,12.779,12.936,0.001,0.0,4040.0,2618.0,1.0
μ[22354],12.865,0.042,12.789,12.946,0.001,0.0,4042.0,2618.0,1.0
μ[22355],12.875,0.043,12.798,12.956,0.001,0.0,4044.0,2618.0,1.0
μ[22356],12.884,0.043,12.808,12.966,0.001,0.0,4045.0,2618.0,1.0
μ[22357],12.894,0.043,12.816,12.975,0.001,0.0,4045.0,2618.0,1.0
μ[22358],12.903,0.043,12.825,12.985,0.001,0.0,4042.0,2618.0,1.0
μ[22359],12.913,0.043,12.834,12.995,0.001,0.0,4044.0,2637.0,1.0
μ[22360],12.922,0.043,12.843,13.004,0.001,0.0,4046.0,2637.0,1.0
μ[22361],12.932,0.043,12.852,13.014,0.001,0.0,4049.0,2693.0,1.0
μ[22362],12.941,0.044,12.861,13.024,0.001,0.0,4051.0,2644.0,1.0
μ[22363],12.951,0.044,12.871,13.034,0.001,0.0,4053.0,2652.0,1.0
μ[22364],12.96,0.044,12.88,13.043,0.001,0.0,4056.0,2689.0,1.0
μ[22365],12.97,0.044,12.889,13.053,0.001,0.0,4061.0,2708.0,1.0
μ[22366],12.98,0.044,12.898,13.063,0.001,0.0,4066.0,2752.0,1.0
μ[22367],12.989,0.044,12.907,13.073,0.001,0.0,4068.0,2752.0,1.0
μ[22368],12.999,0.044,12.917,13.083,0.001,0.0,4073.0,2752.0,1.0
μ[22369],13.008,0.045,12.926,13.093,0.001,0.0,4074.0,2789.0,1.0
μ[22370],13.018,0.045,12.936,13.103,0.001,0.0,4075.0,2768.0,1.0
μ[22371],13.027,0.045,12.943,13.112,0.001,0.0,4079.0,2780.0,1.0
μ[22372],13.037,0.045,12.952,13.122,0.001,0.0,4085.0,2800.0,1.0
μ[22373],13.046,0.045,12.962,13.131,0.001,0.0,4089.0,2800.0,1.0
μ[22374],13.056,0.045,12.971,13.142,0.001,0.001,4093.0,2788.0,1.0
μ[22375],13.065,0.045,12.98,13.151,0.001,0.001,4097.0,2770.0,1.0
μ[22376],13.075,0.046,12.989,13.161,0.001,0.001,4101.0,2790.0,1.0
μ[22377],13.084,0.046,12.998,13.171,0.001,0.001,4102.0,2790.0,1.0
μ[22378],13.094,0.046,13.008,13.18,0.001,0.001,4109.0,2790.0,1.0
μ[22379],13.103,0.046,13.016,13.19,0.001,0.001,4116.0,2812.0,1.0
μ[22380],13.113,0.046,13.026,13.2,0.001,0.001,4120.0,2833.0,1.0
μ[22381],13.122,0.046,13.035,13.21,0.001,0.001,4126.0,2832.0,1.0
μ[22382],13.132,0.047,13.044,13.219,0.001,0.001,4132.0,2832.0,1.0
μ[22383],13.141,0.047,13.053,13.23,0.001,0.001,4137.0,2833.0,1.0
μ[22384],13.151,0.047,13.063,13.24,0.001,0.001,4145.0,2833.0,1.0
μ[22385],13.16,0.047,13.078,13.255,0.001,0.001,4152.0,2833.0,1.0
μ[22386],13.17,0.047,13.085,13.263,0.001,0.001,4158.0,2833.0,1.0
μ[22387],13.179,0.048,13.094,13.274,0.001,0.001,4164.0,2855.0,1.0
μ[22388],13.189,0.048,13.104,13.283,0.001,0.001,4171.0,2887.0,1.0
μ[22389],13.198,0.048,13.113,13.293,0.001,0.001,4175.0,2887.0,1.0
μ[22390],13.208,0.048,13.122,13.303,0.001,0.001,4177.0,2887.0,1.0
μ[22391],13.217,0.048,13.131,13.313,0.001,0.001,4183.0,2887.0,1.0
μ[22392],13.227,0.048,13.14,13.323,0.001,0.001,4188.0,2887.0,1.0
μ[22393],13.237,0.049,13.15,13.334,0.001,0.001,4194.0,2887.0,1.0
μ[22394],13.246,0.049,13.159,13.343,0.001,0.001,4199.0,2887.0,1.0
μ[22395],13.256,0.049,13.168,13.353,0.001,0.001,4204.0,2887.0,1.0
μ[22396],13.265,0.049,13.174,13.361,0.001,0.001,4209.0,2919.0,1.0
μ[22397],13.275,0.049,13.183,13.37,0.001,0.001,4215.0,2919.0,1.0
μ[22398],13.284,0.05,13.192,13.379,0.001,0.001,4220.0,2896.0,1.0
μ[22399],13.294,0.05,13.201,13.389,0.001,0.001,4228.0,2895.0,1.0
μ[22400],13.303,0.05,13.21,13.399,0.001,0.001,4234.0,2895.0,1.0
μ[22401],13.313,0.05,13.219,13.409,0.001,0.001,4239.0,2874.0,1.0
μ[22402],13.322,0.05,13.228,13.418,0.001,0.001,4249.0,2852.0,1.0
μ[22403],13.332,0.051,13.237,13.429,0.001,0.001,4255.0,2852.0,1.0
μ[22404],13.341,0.051,13.246,13.438,0.001,0.001,4265.0,2852.0,1.0
μ[22405],13.351,0.051,13.254,13.448,0.001,0.001,4272.0,2831.0,1.0
μ[22406],13.36,0.051,13.267,13.461,0.001,0.001,4275.0,2831.0,1.0
μ[22407],13.37,0.051,13.276,13.471,0.001,0.001,4282.0,2874.0,1.0
μ[22408],13.379,0.052,13.285,13.481,0.001,0.001,4290.0,2896.0,1.0
μ[22409],13.389,0.052,13.295,13.492,0.001,0.001,4295.0,2896.0,1.0
μ[22410],13.398,0.052,13.304,13.502,0.001,0.001,4303.0,2941.0,1.0
μ[22411],13.408,0.052,13.314,13.512,0.001,0.001,4309.0,2941.0,1.0
μ[22412],13.417,0.052,13.323,13.522,0.001,0.001,4318.0,2964.0,1.0
μ[22413],13.427,0.053,13.332,13.532,0.001,0.001,4325.0,2964.0,1.0
μ[22414],13.436,0.053,13.341,13.541,0.001,0.001,4333.0,2932.0,1.0
μ[22415],13.446,0.053,13.35,13.551,0.001,0.001,4340.0,2933.0,1.0
μ[22416],13.455,0.053,13.36,13.562,0.001,0.001,4348.0,2933.0,1.0
μ[22417],13.465,0.054,13.369,13.572,0.001,0.001,4354.0,2932.0,1.0
μ[22418],13.474,0.054,13.379,13.582,0.001,0.001,4360.0,2988.0,1.0
μ[22419],13.484,0.054,13.388,13.593,0.001,0.001,4367.0,2988.0,1.0
μ[22420],13.493,0.054,13.396,13.602,0.001,0.001,4375.0,3011.0,1.0
μ[22421],13.503,0.054,13.404,13.611,0.001,0.001,4381.0,3011.0,1.0
μ[22422],13.513,0.055,13.413,13.621,0.001,0.001,4388.0,3011.0,1.0
μ[22423],13.522,0.055,13.422,13.631,0.001,0.001,4396.0,3011.0,1.0
μ[22424],13.532,0.055,13.426,13.635,0.001,0.001,4404.0,3011.0,1.0
μ[22425],13.541,0.055,13.435,13.645,0.001,0.001,4410.0,2978.0,1.0
μ[22426],13.551,0.056,13.444,13.655,0.001,0.001,4418.0,3002.0,1.0
μ[22427],13.56,0.056,13.452,13.663,0.001,0.001,4426.0,3002.0,1.0
μ[22428],13.57,0.056,13.461,13.673,0.001,0.001,4434.0,2987.0,1.0
μ[22429],13.579,0.056,13.47,13.683,0.001,0.001,4441.0,2987.0,1.0
μ[22430],13.589,0.056,13.484,13.698,0.001,0.001,4451.0,2987.0,1.0
μ[22431],13.598,0.057,13.491,13.706,0.001,0.001,4460.0,3011.0,1.0
μ[22432],13.608,0.057,13.5,13.715,0.001,0.001,4468.0,3011.0,1.0
μ[22433],13.617,0.057,13.51,13.725,0.001,0.001,4477.0,3011.0,1.0
μ[22434],13.627,0.057,13.518,13.735,0.001,0.001,4486.0,3011.0,1.0
μ[22435],13.636,0.058,13.528,13.746,0.001,0.001,4494.0,3011.0,1.0
μ[22436],13.646,0.058,13.537,13.755,0.001,0.001,4501.0,3011.0,1.0
μ[22437],13.655,0.058,13.546,13.765,0.001,0.001,4508.0,3084.0,1.0
μ[22438],13.665,0.058,13.555,13.775,0.001,0.001,4517.0,3074.0,1.0
μ[22439],13.674,0.059,13.564,13.785,0.001,0.001,4525.0,3074.0,1.0
μ[22440],13.684,0.059,13.573,13.795,0.001,0.001,4533.0,3075.0,1.0
μ[22441],13.693,0.059,13.584,13.807,0.001,0.001,4542.0,3075.0,1.0
